id,latitude,longitude
3065,55.884586,-3.315958
3066,55.882789,-3.315898
3067,55.880993,-3.315837
3068,55.879197,-3.315776
3069,55.8774,-3.315715
3070,55.875604,-3.315655
3071,55.873807,-3.315594
3072,55.872011,-3.315533
3073,55.870214,-3.315472
3074,55.868418,-3.315412
3075,55.866621,-3.315351
3076,55.864825,-3.31529
3077,55.863028,-3.315229
3078,55.861232,-3.315169
3079,55.859435,-3.315108
3080,55.857639,-3.315047
3081,55.855842,-3.314986
3082,55.854046,-3.314926
3083,55.999593,-3.316659
3084,55.997797,-3.316598
3085,55.996,-3.316537
3086,55.994204,-3.316476
3087,55.992407,-3.316415
3088,55.990611,-3.316354
3089,55.988814,-3.316293
3090,55.987018,-3.316231
3091,55.985221,-3.31617
3092,55.983425,-3.316109
3093,55.981628,-3.316048
3094,55.979832,-3.315987
3095,55.978035,-3.315926
3096,55.976239,-3.315865
3097,55.974442,-3.315804
3098,55.972646,-3.315743
3099,55.970849,-3.315682
3100,55.969053,-3.315621
3101,55.967256,-3.31556
3102,55.96546,-3.315499
3103,55.963663,-3.315438
3104,55.961867,-3.315377
3105,55.960071,-3.315316
3106,55.958274,-3.315255
3107,55.956478,-3.315194
3108,55.954681,-3.315133
3109,55.952885,-3.315072
3110,55.951088,-3.315011
3111,55.949292,-3.314951
3112,55.947496,-3.31489
3113,55.945699,-3.314829
3114,55.943903,-3.314768
3115,55.942106,-3.314707
3116,55.94031,-3.314646
3117,55.938513,-3.314585
3118,55.936717,-3.314524
3119,55.934921,-3.314464
3120,55.933124,-3.314403
3121,55.931328,-3.314342
3122,55.929531,-3.314281
3123,55.927735,-3.31422
3124,55.925938,-3.314159
3125,55.924142,-3.314098
3126,55.922346,-3.314038
3127,55.920549,-3.313977
3128,55.918753,-3.313916
3129,55.916956,-3.313855
3130,55.91516,-3.313794
3131,55.913363,-3.313734
3132,55.911567,-3.313673
3133,55.909771,-3.313612
3134,55.907974,-3.313551
3135,55.906178,-3.313491
3136,55.904381,-3.31343
3137,55.902585,-3.313369
3138,55.900788,-3.313308
3139,55.898992,-3.313248
3140,55.897195,-3.313187
3141,55.895399,-3.313126
3142,55.893602,-3.313066
3143,55.891806,-3.313005
3144,55.890009,-3.312944
3145,55.888213,-3.312884
3146,55.886417,-3.312823
3147,55.88462,-3.312762
3148,55.882824,-3.312702
3149,55.881027,-3.312641
3150,55.879231,-3.31258
3151,55.877434,-3.31252
3152,55.875638,-3.312459
3153,55.873841,-3.312398
3154,55.872045,-3.312338
3155,55.870248,-3.312277
3156,55.868452,-3.312217
3157,55.866655,-3.312156
3158,55.864859,-3.312095
3159,55.863062,-3.312035
3160,55.861266,-3.311974
3161,55.859469,-3.311914
3162,55.857673,-3.311853
3163,55.855876,-3.311793
3164,55.999628,-3.313454
3165,55.997831,-3.313393
3166,55.996035,-3.313332
3167,55.994238,-3.313271
3168,55.992442,-3.31321
3169,55.990645,-3.313149
3170,55.988849,-3.313088
3171,55.987052,-3.313027
3172,55.985256,-3.312966
3173,55.983459,-3.312905
3174,55.981663,-3.312844
3175,55.979866,-3.312783
3176,55.97807,-3.312722
3177,55.976273,-3.312661
3178,55.974476,-3.3126
3179,55.97268,-3.312539
3180,55.970884,-3.312479
3181,55.969087,-3.312418
3182,55.967291,-3.312357
3183,55.965494,-3.312296
3184,55.963698,-3.312235
3185,55.961901,-3.312174
3186,55.960105,-3.312114
3187,55.958308,-3.312053
3188,55.956512,-3.311992
3189,55.954715,-3.311931
3190,55.952919,-3.31187
3191,55.951123,-3.31181
3192,55.949326,-3.311749
3193,55.94753,-3.311688
3194,55.945733,-3.311627
3195,55.943937,-3.311567
3196,55.94214,-3.311506
3197,55.940344,-3.311445
3198,55.938548,-3.311385
3199,55.936751,-3.311324
3200,55.934955,-3.311263
3201,55.933158,-3.311203
3202,55.931362,-3.311142
3203,55.929565,-3.311081
3204,55.927769,-3.31102
3205,55.925973,-3.31096
3206,55.924176,-3.310899
3207,55.92238,-3.310838
3208,55.920583,-3.310778
3209,55.918787,-3.310717
3210,55.91699,-3.310656
3211,55.915194,-3.310596
3212,55.913397,-3.310535
3213,55.911601,-3.310474
3214,55.909805,-3.310414
3215,55.908008,-3.310353
3216,55.906212,-3.310293
3217,55.904415,-3.310232
3218,55.902619,-3.310171
3219,55.900822,-3.310111
3220,55.899026,-3.31005
3221,55.897229,-3.30999
3222,55.895433,-3.309929
3223,55.893636,-3.309869
3224,55.89184,-3.309808
3225,55.890044,-3.309747
3226,55.888247,-3.309687
3227,55.886451,-3.309626
3228,55.884654,-3.309566
3229,55.882858,-3.309505
3230,55.881061,-3.309445
3231,55.879265,-3.309384
3232,55.877468,-3.309324
3233,55.875672,-3.309263
3234,55.873875,-3.309203
3235,55.872079,-3.309143
3236,55.870282,-3.309082
3237,55.868486,-3.309022
3238,55.866689,-3.308961
3239,55.864893,-3.308901
3240,55.863096,-3.30884
3241,55.8613,-3.30878
3242,55.859503,-3.308719
3243,55.857707,-3.308659
3244,55.999662,-3.310248
3245,55.997865,-3.310187
3246,55.996069,-3.310126
3247,55.994272,-3.310065
3248,55.992476,-3.310004
3249,55.990679,-3.309944
3250,55.988883,-3.309883
3251,55.987086,-3.309822
3252,55.98529,-3.309761
3253,55.983493,-3.3097
3254,55.981697,-3.30964
3255,55.9799,-3.309579
3256,55.978104,-3.309518
3257,55.976307,-3.309457
3258,55.974511,-3.309397
3259,55.972714,-3.309336
3260,55.970918,-3.309275
3261,55.969121,-3.309214
3262,55.967325,-3.309154
3263,55.965528,-3.309093
3264,55.963732,-3.309032
3265,55.961935,-3.308972
3266,55.960139,-3.308911
3267,55.958342,-3.30885
3268,55.956546,-3.30879
3269,55.95475,-3.308729
3270,55.952953,-3.308669
3271,55.951157,-3.308608
3272,55.94936,-3.308547
3273,55.947564,-3.308487
3274,55.945767,-3.308426
3275,55.943971,-3.308366
3276,55.942175,-3.308305
3277,55.940378,-3.308244
3278,55.938582,-3.308184
3279,55.936785,-3.308123
3280,55.934989,-3.308063
3281,55.933192,-3.308002
3282,55.931396,-3.307942
3283,55.929599,-3.307881
3284,55.927803,-3.307821
3285,55.926007,-3.30776
3286,55.92421,-3.307699
3287,55.922414,-3.307639
3288,55.920617,-3.307578
3289,55.918821,-3.307518
3290,55.917024,-3.307457
3291,55.915228,-3.307397
3292,55.913431,-3.307336
3293,55.911635,-3.307276
3294,55.909839,-3.307215
3295,55.908042,-3.307155
3296,55.906246,-3.307094
3297,55.904449,-3.307034
3298,55.902653,-3.306974
3299,55.900856,-3.306913
3300,55.89906,-3.306853
3301,55.897263,-3.306792
3302,55.895467,-3.306732
3303,55.89367,-3.306672
3304,55.891874,-3.306611
3305,55.890077,-3.306551
3306,55.888281,-3.30649
3307,55.886485,-3.30643
3308,55.884688,-3.30637
3309,55.882892,-3.306309
3310,55.881095,-3.306249
3311,55.879299,-3.306189
3312,55.877502,-3.306128
3313,55.875706,-3.306068
3314,55.873909,-3.306008
3315,55.872113,-3.305947
3316,55.870316,-3.305887
3317,55.86852,-3.305827
3318,55.866723,-3.305766
3319,55.864927,-3.305706
3320,55.86313,-3.305646
3321,55.861334,-3.305586
3322,55.859537,-3.305525
3323,55.999696,-3.307042
3324,55.997899,-3.306981
3325,55.996103,-3.306921
3326,55.994306,-3.30686
3327,55.99251,-3.306799
3328,55.990713,-3.306739
3329,55.988917,-3.306678
3330,55.98712,-3.306617
3331,55.985324,-3.306557
3332,55.983527,-3.306496
3333,55.981731,-3.306435
3334,55.979934,-3.306375
3335,55.978138,-3.306314
3336,55.976341,-3.306254
3337,55.974545,-3.306193
3338,55.972748,-3.306132
3339,55.970952,-3.306072
3340,55.969155,-3.306011
3341,55.967359,-3.305951
3342,55.965562,-3.30589
3343,55.963766,-3.30583
3344,55.961969,-3.305769
3345,55.960173,-3.305709
3346,55.958376,-3.305648
3347,55.95658,-3.305588
3348,55.954784,-3.305527
3349,55.952987,-3.305467
3350,55.951191,-3.305406
3351,55.949394,-3.305346
3352,55.947598,-3.305285
3353,55.945801,-3.305225
3354,55.944005,-3.305164
3355,55.942208,-3.305104
3356,55.940412,-3.305044
3357,55.938616,-3.304983
3358,55.936819,-3.304923
3359,55.935023,-3.304862
3360,55.933226,-3.304802
3361,55.93143,-3.304742
3362,55.929633,-3.304681
3363,55.927837,-3.304621
3364,55.926041,-3.30456
3365,55.924244,-3.3045
3366,55.922448,-3.30444
3367,55.920651,-3.304379
3368,55.918855,-3.304319
3369,55.917058,-3.304258
3370,55.915262,-3.304198
3371,55.913465,-3.304138
3372,55.911669,-3.304077
3373,55.909872,-3.304017
3374,55.908076,-3.303957
3375,55.90628,-3.303896
3376,55.904483,-3.303836
3377,55.902687,-3.303776
3378,55.90089,-3.303716
3379,55.899094,-3.303655
3380,55.897297,-3.303595
3381,55.895501,-3.303535
3382,55.893704,-3.303474
3383,55.891908,-3.303414
3384,55.890111,-3.303354
3385,55.888315,-3.303294
3386,55.886518,-3.303234
3387,55.884722,-3.303173
3388,55.882925,-3.303113
3389,55.881129,-3.303053
3390,55.879333,-3.302993
3391,55.877536,-3.302933
3392,55.87574,-3.302872
3393,55.873943,-3.302812
3394,55.872147,-3.302752
3395,55.87035,-3.302692
3396,55.868554,-3.302632
3397,55.866757,-3.302572
3398,55.864961,-3.302511
3399,55.863164,-3.302451
3400,55.99973,-3.303836
3401,55.997933,-3.303776
3402,55.996137,-3.303715
3403,55.99434,-3.303655
3404,55.992544,-3.303594
3405,55.990747,-3.303534
3406,55.988951,-3.303473
3407,55.987154,-3.303413
3408,55.985358,-3.303352
3409,55.983561,-3.303292
3410,55.981765,-3.303231
3411,55.979968,-3.303171
3412,55.978171,-3.30311
3413,55.976375,-3.30305
3414,55.974578,-3.302989
3415,55.972782,-3.302929
3416,55.970985,-3.302868
3417,55.969189,-3.302808
3418,55.967393,-3.302748
3419,55.965596,-3.302687
3420,55.9638,-3.302627
3421,55.962003,-3.302566
3422,55.960207,-3.302506
3423,55.95841,-3.302446
3424,55.956614,-3.302385
3425,55.954817,-3.302325
3426,55.953021,-3.302265
3427,55.951225,-3.302204
3428,55.949428,-3.302144
3429,55.947632,-3.302084
3430,55.945835,-3.302024
3431,55.944039,-3.301963
3432,55.942242,-3.301903
3433,55.940446,-3.301843
3434,55.93865,-3.301783
3435,55.936853,-3.301722
3436,55.935057,-3.301662
3437,55.93326,-3.301602
3438,55.931464,-3.301542
3439,55.929667,-3.301481
3440,55.927871,-3.301421
3441,55.926074,-3.301361
3442,55.924278,-3.3013
3443,55.922481,-3.30124
3444,55.920685,-3.30118
3445,55.918889,-3.30112
3446,55.917092,-3.301059
3447,55.915296,-3.300999
3448,55.913499,-3.300939
3449,55.911703,-3.300879
3450,55.909906,-3.300819
3451,55.90811,-3.300758
3452,55.906313,-3.300698
3453,55.904517,-3.300638
3454,55.90272,-3.300578
3455,55.900924,-3.300518
3456,55.899128,-3.300458
3457,55.897331,-3.300398
3458,55.895535,-3.300338
3459,55.893738,-3.300277
3460,55.891942,-3.300217
3461,55.890145,-3.300157
3462,55.888349,-3.300097
3463,55.886552,-3.300037
3464,55.884756,-3.299977
3465,55.882959,-3.299917
3466,55.881163,-3.299857
3467,55.879366,-3.299797
3468,55.87757,-3.299737
3469,55.875773,-3.299677
3470,55.873977,-3.299617
3471,55.87218,-3.299557
3472,55.870384,-3.299497
3473,55.868587,-3.299437
3474,55.866791,-3.299377
3475,55.864994,-3.299317
3476,55.99617,-3.30051
3477,55.994374,-3.300449
3478,55.992577,-3.300389
3479,55.990781,-3.300329
3480,55.988984,-3.300268
3481,55.987188,-3.300208
3482,55.985391,-3.300148
3483,55.983595,-3.300087
3484,55.981798,-3.300027
3485,55.980002,-3.299967
3486,55.978205,-3.299906
3487,55.976409,-3.299846
3488,55.974612,-3.299786
3489,55.972816,-3.299725
3490,55.971019,-3.299665
3491,55.969223,-3.299605
3492,55.967426,-3.299544
3493,55.96563,-3.299484
3494,55.963833,-3.299424
3495,55.962037,-3.299364
3496,55.960241,-3.299304
3497,55.958444,-3.299243
3498,55.956648,-3.299183
3499,55.954851,-3.299123
3500,55.953055,-3.299063
3501,55.951258,-3.299003
3502,55.949462,-3.298943
3503,55.947666,-3.298882
3504,55.945869,-3.298822
3505,55.944073,-3.298762
3506,55.942276,-3.298702
3507,55.94048,-3.298642
3508,55.938683,-3.298582
3509,55.936887,-3.298522
3510,55.93509,-3.298462
3511,55.933294,-3.298402
3512,55.931498,-3.298341
3513,55.929701,-3.298281
3514,55.927905,-3.298221
3515,55.926108,-3.298161
3516,55.924312,-3.298101
3517,55.922515,-3.298041
3518,55.920719,-3.297981
3519,55.918922,-3.297921
3520,55.917126,-3.297861
3521,55.915329,-3.2978
3522,55.913533,-3.29774
3523,55.911737,-3.29768
3524,55.90994,-3.29762
3525,55.908144,-3.29756
3526,55.906347,-3.2975
3527,55.904551,-3.29744
3528,55.902754,-3.29738
3529,55.900958,-3.29732
3530,55.899161,-3.29726
3531,55.897365,-3.2972
3532,55.895568,-3.29714
3533,55.893772,-3.29708
3534,55.891975,-3.29702
3535,55.890179,-3.29696
3536,55.888382,-3.296901
3537,55.886586,-3.296841
3538,55.884789,-3.296781
3539,55.882993,-3.296721
3540,55.881197,-3.296661
3541,55.8794,-3.296601
3542,55.877604,-3.296541
3543,55.875807,-3.296481
3544,55.874011,-3.296421
3545,55.872214,-3.296361
3546,55.870418,-3.296302
3547,55.868621,-3.296242
3548,55.866825,-3.296182
3549,55.994408,-3.297244
3550,55.992611,-3.297184
3551,55.990815,-3.297124
3552,55.989018,-3.297063
3553,55.987222,-3.297003
3554,55.985425,-3.296943
3555,55.983629,-3.296883
3556,55.981832,-3.296823
3557,55.980036,-3.296762
3558,55.978239,-3.296702
3559,55.976443,-3.296642
3560,55.974646,-3.296582
3561,55.97285,-3.296522
3562,55.971053,-3.296462
3563,55.969257,-3.296402
3564,55.96746,-3.296341
3565,55.965664,-3.296281
3566,55.963867,-3.296221
3567,55.962071,-3.296161
3568,55.960274,-3.296101
3569,55.958478,-3.296041
3570,55.956682,-3.295981
3571,55.954885,-3.295921
3572,55.953089,-3.295861
3573,55.951292,-3.295801
3574,55.949496,-3.295741
3575,55.947699,-3.295681
3576,55.945903,-3.295621
3577,55.944106,-3.295561
3578,55.94231,-3.295501
3579,55.940514,-3.295441
3580,55.938717,-3.295381
3581,55.936921,-3.295321
3582,55.935124,-3.295261
3583,55.933328,-3.295201
3584,55.931531,-3.295141
3585,55.929735,-3.295081
3586,55.927938,-3.295021
3587,55.926142,-3.294961
3588,55.924345,-3.294901
3589,55.922549,-3.294841
3590,55.920752,-3.294781
3591,55.918956,-3.294721
3592,55.91716,-3.294662
3593,55.915363,-3.294602
3594,55.913567,-3.294542
3595,55.91177,-3.294482
3596,55.909974,-3.294422
3597,55.908177,-3.294362
3598,55.906381,-3.294302
3599,55.904584,-3.294242
3600,55.902788,-3.294182
3601,55.900991,-3.294123
3602,55.899195,-3.294063
3603,55.897398,-3.294003
3604,55.895602,-3.293943
3605,55.893806,-3.293883
3606,55.892009,-3.293823
3607,55.890213,-3.293764
3608,55.888416,-3.293704
3609,55.88662,-3.293644
3610,55.884823,-3.293584
3611,55.883027,-3.293525
3612,55.88123,-3.293465
3613,55.879434,-3.293405
3614,55.877637,-3.293345
3615,55.875841,-3.293286
3616,55.874044,-3.293226
3617,55.872248,-3.293166
3618,55.870451,-3.293106
3619,55.868655,-3.293047
3620,55.994441,-3.294039
3621,55.992645,-3.293979
3622,55.990848,-3.293919
3623,55.989052,-3.293859
3624,55.987255,-3.293798
3625,55.985459,-3.293738
3626,55.983662,-3.293678
3627,55.981866,-3.293618
3628,55.980069,-3.293558
3629,55.978273,-3.293498
3630,55.976476,-3.293438
3631,55.97468,-3.293378
3632,55.972883,-3.293318
3633,55.971087,-3.293258
3634,55.96929,-3.293198
3635,55.967494,-3.293138
3636,55.965697,-3.293078
3637,55.963901,-3.293018
3638,55.962105,-3.292958
3639,55.960308,-3.292899
3640,55.958512,-3.292839
3641,55.956715,-3.292779
3642,55.954919,-3.292719
3643,55.953122,-3.292659
3644,55.951326,-3.292599
3645,55.949529,-3.292539
3646,55.947733,-3.292479
3647,55.945937,-3.29242
3648,55.94414,-3.29236
3649,55.942344,-3.2923
3650,55.940547,-3.29224
3651,55.938751,-3.29218
3652,55.936954,-3.29212
3653,55.935158,-3.292061
3654,55.933361,-3.292001
3655,55.931565,-3.291941
3656,55.929768,-3.291881
3657,55.927972,-3.291821
3658,55.926176,-3.291761
3659,55.924379,-3.291702
3660,55.922583,-3.291642
3661,55.920786,-3.291582
3662,55.91899,-3.291522
3663,55.917193,-3.291463
3664,55.915397,-3.291403
3665,55.9136,-3.291343
3666,55.911804,-3.291283
3667,55.910007,-3.291223
3668,55.908211,-3.291164
3669,55.906414,-3.291104
3670,55.904618,-3.291044
3671,55.902821,-3.290985
3672,55.901025,-3.290925
3673,55.899228,-3.290865
3674,55.897432,-3.290806
3675,55.895636,-3.290746
3676,55.893839,-3.290686
3677,55.892043,-3.290627
3678,55.890246,-3.290567
3679,55.88845,-3.290507
3680,55.886653,-3.290448
3681,55.884857,-3.290388
3682,55.88306,-3.290328
3683,55.881264,-3.290269
3684,55.879467,-3.290209
3685,55.877671,-3.29015
3686,55.875874,-3.29009
3687,55.874078,-3.29003
3688,55.872281,-3.289971
3689,55.870485,-3.289911
3690,55.868688,-3.289852
3691,55.866892,-3.289792
3692,55.994475,-3.290833
3693,55.992678,-3.290773
3694,55.990882,-3.290714
3695,55.989085,-3.290654
3696,55.987289,-3.290594
3697,55.985492,-3.290534
3698,55.983696,-3.290474
3699,55.981899,-3.290414
3700,55.980103,-3.290354
3701,55.978306,-3.290294
3702,55.97651,-3.290234
3703,55.974713,-3.290175
3704,55.972917,-3.290115
3705,55.97112,-3.290055
3706,55.969324,-3.289995
3707,55.967527,-3.289935
3708,55.965731,-3.289875
3709,55.963935,-3.289816
3710,55.962138,-3.289756
3711,55.960342,-3.289696
3712,55.958545,-3.289636
3713,55.956749,-3.289576
3714,55.954952,-3.289517
3715,55.953156,-3.289457
3716,55.95136,-3.289397
3717,55.949563,-3.289338
3718,55.947767,-3.289278
3719,55.94597,-3.289218
3720,55.944174,-3.289159
3721,55.942377,-3.289099
3722,55.940581,-3.289039
3723,55.938784,-3.28898
3724,55.936988,-3.28892
3725,55.935192,-3.28886
3726,55.933395,-3.288801
3727,55.931599,-3.288741
3728,55.929802,-3.288681
3729,55.928006,-3.288621
3730,55.926209,-3.288562
3731,55.924413,-3.288502
3732,55.922616,-3.288442
3733,55.92082,-3.288383
3734,55.919023,-3.288323
3735,55.917227,-3.288264
3736,55.91543,-3.288204
3737,55.913634,-3.288144
3738,55.911837,-3.288085
3739,55.910041,-3.288025
3740,55.908244,-3.287965
3741,55.906448,-3.287906
3742,55.904651,-3.287846
3743,55.902855,-3.287787
3744,55.901058,-3.287727
3745,55.899262,-3.287668
3746,55.897466,-3.287608
3747,55.895669,-3.287549
3748,55.893873,-3.287489
3749,55.892076,-3.28743
3750,55.89028,-3.28737
3751,55.888483,-3.287311
3752,55.886687,-3.287251
3753,55.88489,-3.287192
3754,55.883094,-3.287132
3755,55.881297,-3.287073
3756,55.879501,-3.287013
3757,55.877704,-3.286954
3758,55.875908,-3.286894
3759,55.874111,-3.286835
3760,55.872315,-3.286775
3761,55.870518,-3.286716
3762,55.868722,-3.286657
3763,55.866925,-3.286597
3764,55.994508,-3.287628
3765,55.992712,-3.287568
3766,55.990915,-3.287508
3767,55.989119,-3.287449
3768,55.987322,-3.287389
3769,55.985526,-3.287329
3770,55.983729,-3.287269
3771,55.981933,-3.28721
3772,55.980136,-3.28715
3773,55.97834,-3.28709
3774,55.976543,-3.287031
3775,55.974747,-3.286971
3776,55.97295,-3.286911
3777,55.971154,-3.286851
3778,55.969357,-3.286792
3779,55.967561,-3.286732
3780,55.965765,-3.286672
3781,55.963968,-3.286613
3782,55.962172,-3.286553
3783,55.960375,-3.286493
3784,55.958579,-3.286434
3785,55.956782,-3.286374
3786,55.954986,-3.286315
3787,55.95319,-3.286255
3788,55.951393,-3.286195
3789,55.949597,-3.286136
3790,55.9478,-3.286076
3791,55.946004,-3.286017
3792,55.944207,-3.285957
3793,55.942411,-3.285898
3794,55.940614,-3.285838
3795,55.938818,-3.285779
3796,55.937021,-3.285719
3797,55.935225,-3.28566
3798,55.933429,-3.2856
3799,55.931632,-3.285541
3800,55.929836,-3.285481
3801,55.928039,-3.285422
3802,55.926242,-3.285362
3803,55.924446,-3.285302
3804,55.92265,-3.285243
3805,55.920853,-3.285183
3806,55.919057,-3.285124
3807,55.91726,-3.285065
3808,55.915464,-3.285005
3809,55.913667,-3.284946
3810,55.911871,-3.284886
3811,55.910074,-3.284827
3812,55.908278,-3.284767
3813,55.906481,-3.284708
3814,55.904685,-3.284648
3815,55.902888,-3.284589
3816,55.901092,-3.28453
3817,55.899295,-3.28447
3818,55.897499,-3.284411
3819,55.895702,-3.284351
3820,55.893906,-3.284292
3821,55.892109,-3.284233
3822,55.890313,-3.284173
3823,55.888516,-3.284114
3824,55.88672,-3.284055
3825,55.884924,-3.283995
3826,55.883127,-3.283936
3827,55.881331,-3.283877
3828,55.879534,-3.283817
3829,55.877738,-3.283758
3830,55.875941,-3.283699
3831,55.874145,-3.283639
3832,55.872348,-3.28358
3833,55.870552,-3.283521
3834,55.868755,-3.283462
3835,55.866959,-3.283402
3836,55.989152,-3.284244
3837,55.987356,-3.284184
3838,55.985559,-3.284125
3839,55.983763,-3.284065
3840,55.981966,-3.284005
3841,55.98017,-3.283946
3842,55.978373,-3.283886
3843,55.976577,-3.283827
3844,55.97478,-3.283767
3845,55.972984,-3.283708
3846,55.971187,-3.283648
3847,55.969391,-3.283588
3848,55.967594,-3.283529
3849,55.965798,-3.283469
3850,55.964002,-3.28341
3851,55.962205,-3.28335
3852,55.960409,-3.283291
3853,55.958612,-3.283231
3854,55.956816,-3.283172
3855,55.955019,-3.283113
3856,55.953223,-3.283053
3857,55.951427,-3.282994
3858,55.94963,-3.282934
3859,55.947834,-3.282875
3860,55.946037,-3.282815
3861,55.944241,-3.282756
3862,55.942444,-3.282697
3863,55.940648,-3.282637
3864,55.938851,-3.282578
3865,55.937055,-3.282519
3866,55.935258,-3.282459
3867,55.933462,-3.2824
3868,55.931665,-3.28234
3869,55.929869,-3.282281
3870,55.928072,-3.282222
3871,55.926276,-3.282162
3872,55.924479,-3.282103
3873,55.922683,-3.282043
3874,55.920886,-3.281984
3875,55.91909,-3.281925
3876,55.917293,-3.281865
3877,55.915497,-3.281806
3878,55.913701,-3.281747
3879,55.911904,-3.281688
3880,55.910108,-3.281628
3881,55.908311,-3.281569
3882,55.906515,-3.28151
3883,55.904718,-3.28145
3884,55.902922,-3.281391
3885,55.901125,-3.281332
3886,55.899329,-3.281273
3887,55.897532,-3.281213
3888,55.895736,-3.281154
3889,55.893939,-3.281095
3890,55.892143,-3.281036
3891,55.890346,-3.280976
3892,55.88855,-3.280917
3893,55.886753,-3.280858
3894,55.884957,-3.280799
3895,55.88316,-3.28074
3896,55.881364,-3.280681
3897,55.879567,-3.280621
3898,55.877771,-3.280562
3899,55.875974,-3.280503
3900,55.874178,-3.280444
3901,55.872381,-3.280385
3902,55.870585,-3.280326
3903,55.868788,-3.280267
3904,55.987389,-3.280979
3905,55.985593,-3.28092
3906,55.983796,-3.280861
3907,55.982,-3.280801
3908,55.980203,-3.280742
3909,55.978407,-3.280682
3910,55.97661,-3.280623
3911,55.974814,-3.280563
3912,55.973017,-3.280504
3913,55.971221,-3.280445
3914,55.969424,-3.280385
3915,55.967628,-3.280326
3916,55.965831,-3.280266
3917,55.964035,-3.280207
3918,55.962238,-3.280148
3919,55.960442,-3.280088
3920,55.958646,-3.280029
3921,55.956849,-3.27997
3922,55.955053,-3.27991
3923,55.953256,-3.279851
3924,55.95146,-3.279792
3925,55.949663,-3.279733
3926,55.947867,-3.279673
3927,55.946071,-3.279614
3928,55.944274,-3.279555
3929,55.942478,-3.279496
3930,55.940681,-3.279436
3931,55.938885,-3.279377
3932,55.937088,-3.279318
3933,55.935292,-3.279259
3934,55.933495,-3.2792
3935,55.931699,-3.27914
3936,55.929902,-3.279081
3937,55.928106,-3.279022
3938,55.926309,-3.278962
3939,55.924513,-3.278903
3940,55.922716,-3.278844
3941,55.92092,-3.278785
3942,55.919123,-3.278726
3943,55.917327,-3.278666
3944,55.91553,-3.278607
3945,55.913734,-3.278548
3946,55.911937,-3.278489
3947,55.910141,-3.27843
3948,55.908344,-3.278371
3949,55.906548,-3.278311
3950,55.904751,-3.278252
3951,55.902955,-3.278193
3952,55.901158,-3.278134
3953,55.899362,-3.278075
3954,55.897565,-3.278016
3955,55.895769,-3.277957
3956,55.893972,-3.277898
3957,55.892176,-3.277839
3958,55.89038,-3.27778
3959,55.888583,-3.277721
3960,55.886787,-3.277662
3961,55.88499,-3.277603
3962,55.883194,-3.277543
3963,55.881397,-3.277484
3964,55.879601,-3.277425
3965,55.877804,-3.277366
3966,55.876008,-3.277307
3967,55.874211,-3.277248
3968,55.872415,-3.277189
3969,55.870618,-3.277131
3970,55.985626,-3.277715
3971,55.983829,-3.277656
3972,55.982033,-3.277597
3973,55.980236,-3.277537
3974,55.97844,-3.277478
3975,55.976643,-3.277419
3976,55.974847,-3.27736
3977,55.97305,-3.2773
3978,55.971254,-3.277241
3979,55.969458,-3.277182
3980,55.967661,-3.277123
3981,55.965865,-3.277063
3982,55.964068,-3.277004
3983,55.962272,-3.276945
3984,55.960475,-3.276886
3985,55.958679,-3.276827
3986,55.956882,-3.276768
3987,55.955086,-3.276708
3988,55.95329,-3.276649
3989,55.951493,-3.27659
3990,55.949697,-3.276531
3991,55.9479,-3.276472
3992,55.946104,-3.276413
3993,55.944307,-3.276354
3994,55.942511,-3.276295
3995,55.940714,-3.276235
3996,55.938918,-3.276176
3997,55.937122,-3.276117
3998,55.935325,-3.276058
3999,55.933529,-3.275999
4000,55.931732,-3.27594
4001,55.929936,-3.275881
4002,55.928139,-3.275822
4003,55.926342,-3.275763
4004,55.924546,-3.275703
4005,55.922749,-3.275644
4006,55.920953,-3.275585
4007,55.919156,-3.275526
4008,55.91736,-3.275467
4009,55.915563,-3.275408
4010,55.913767,-3.275349
4011,55.91197,-3.27529
4012,55.910174,-3.275231
4013,55.908378,-3.275172
4014,55.906581,-3.275113
4015,55.904785,-3.275054
4016,55.902988,-3.274995
4017,55.901192,-3.274936
4018,55.899395,-3.274877
4019,55.897599,-3.274818
4020,55.895802,-3.27476
4021,55.894006,-3.274701
4022,55.892209,-3.274642
4023,55.890413,-3.274583
4024,55.888616,-3.274524
4025,55.88682,-3.274465
4026,55.885023,-3.274406
4027,55.883227,-3.274347
4028,55.88143,-3.274288
4029,55.879634,-3.27423
4030,55.877837,-3.274171
4031,55.876041,-3.274112
4032,55.874244,-3.274053
4033,55.872448,-3.273994
4034,55.983863,-3.274452
4035,55.982066,-3.274392
4036,55.98027,-3.274333
4037,55.978473,-3.274274
4038,55.976677,-3.274215
4039,55.97488,-3.274156
4040,55.973084,-3.274097
4041,55.971287,-3.274038
4042,55.969491,-3.273979
4043,55.967694,-3.27392
4044,55.965898,-3.273861
4045,55.964101,-3.273801
4046,55.962305,-3.273742
4047,55.960509,-3.273683
4048,55.958712,-3.273624
4049,55.956916,-3.273565
4050,55.955119,-3.273506
4051,55.953323,-3.273447
4052,55.951526,-3.273388
4053,55.94973,-3.273329
4054,55.947933,-3.27327
4055,55.946137,-3.273211
4056,55.944341,-3.273152
4057,55.942544,-3.273093
4058,55.940748,-3.273035
4059,55.938951,-3.272976
4060,55.937155,-3.272917
4061,55.935358,-3.272858
4062,55.933562,-3.272799
4063,55.931765,-3.27274
